ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,community_id,orig_mac_oui
1759314380.21949,CdI85g4pf9Wpks53H,10.0.0.1,45107,8.8.8.8,53,udp,dns,0.0140008926391601,50.0,154.0,SF,True,False,0,Dd,1,78,1,182,1:Usid+qqZE9t5Hbbx1tfJRxcGsZA=,Dell Inc.
1759314309.617766,Cp3gr7ajWAYz7rTY,10.0.0.1,59204,169.254.169.254,80,tcp,,2.0250840187072754,0.0,0.0,S0,True,True,0,S,3,180,0,0,1:cjWcGfawCRsuJyFuxlKWRlPVRNQ=,Dell Inc.
1759314325.64638,CnYBxi4bAvnVToEG7f,10.0.0.2,50775,239.255.255.250,1900,udp,,3.003241062164306,692.0,0.0,S0,True,False,0,D,4,804,0,0,1:zHXdocboloJPdFLePU/c01ZZPj4=,"LCFC(Hefei) Electronics Technology co., ltd"
1759314307.639426,CMSdHC2n2MVon7VTWg,10.0.0.1,55622,8.8.8.8,53,udp,dns,0.0060760974884033,37.0,103.0,SF,True,False,0,Dd,1,65,1,131,1:o+S+3INP2RS8D990ObhkWGcxRWI=,Dell Inc.
1759314380.219486,CD50yw2nEcLykpAPx6,10.0.0.1,57838,8.8.8.8,53,udp,dns,0.0140080451965332,50.0,66.0,SF,True,False,0,Dd,1,78,1,94,1:RT4+aqIeY7YhZp35fXIJgGPUBuc=,Dell Inc.
1759314307.948205,CEJunU36EdvW1KEuol,10.0.0.1,33206,13.107.5.93,443,tcp,ssl,4.421555995941162,1440.0,7798.0,SF,True,False,0,ShADdaFfr,13,1980,17,8490,1:1viaKWoPSDV6muKTPMf3TDblj2g=,Dell Inc.
1759314308.147756,C7Aqct2OKgsPeNnWaj,10.0.0.1,34590,8.8.8.8,53,udp,dns,0.076509952545166,37.0,37.0,SF,True,False,0,Dd,1,65,1,65,1:+X+mQoHNeOsA6l7Cyjrgx9ZKLUU=,Dell Inc.
1759314380.234278,Cmjh6s1o9oYKT6F0Ka,10.0.0.1,35156,8.8.8.8,53,udp,dns,5.945483922958374,60.0,191.0,SF,True,False,0,Dd,1,88,2,247,1:MQr8ny9FYkbNPctB6GT1UVWyKAU=,Dell Inc.
1759314309.620062,CCRT763vSl9O5JRty1,10.0.0.1,59220,169.254.169.254,80,tcp,,2.0867738723754883,0.0,0.0,S0,True,True,0,S,3,180,0,0,1:VmvLViBZlHZn3zjfPfqEo3tS9uA=,Dell Inc.
1759314317.67826,CXxLyF4o9HX06OJgid,10.0.0.1,47688,13.107.246.73,443,tcp,ssl,90.82640886306764,2798.0,68392.0,SF,True,False,0,ShADadfF,37,4730,60,71520,1:OGOHrDHY0d+VpWqthzKYWB2VmYM=,Dell Inc.
1759314308.225635,CIMMwV3ClepJ1jGFWi,10.0.0.1,33214,13.107.5.93,443,tcp,ssl,4.208533048629761,1456.0,6730.0,SF,True,False,0,ShADadFfr,12,1956,15,7342,1:sTNSShZOcen1osM5GutrL/AaC3M=,Dell Inc.
1759314320.219932,Cn3N5c4tyjPUkkEki4,10.0.0.1,48351,8.8.8.8,53,udp,dns,0.0208778381347656,50.0,177.0,SF,True,False,0,Dd,1,78,1,205,1:N8GROnF83yGbRBZmUudOUqMfP5k=,Dell Inc.
1759314440.507176,C6kfQt2baMEuCs244e,10.0.0.1,43990,13.89.179.8,443,tcp,ssl,1.0742621421813965,10054.0,5157.0,SF,True,False,0,ShADadfFR,18,10986,16,5985,1:SvQapBUfDUQ+DDYE5uWzjA+kmqE=,Dell Inc.
1759314266.270618,CxZSIcTlZzo8HzwRi,10.0.0.1,3,8.8.8.8,3,icmp,,119.9096839427948,379.0,0.0,OTH,True,False,0,,5,519,0,0,1:850Knb54aqvx7oT9JdFabWvMgOg=,Dell Inc.
1759314317.656158,CC0xCF4OabG4q6WtXh,10.0.0.1,36439,8.8.8.8,53,udp,dns,0.0102279186248779,37.0,189.0,SF,True,False,0,Dd,1,65,1,217,1:7CCMfHKkRQpqFvfEsvPYYl2i8Ec=,Dell Inc.
1759314440.220709,Cx9ffs3ZUpVOLyjh93,10.0.0.1,41361,8.8.8.8,53,udp,dns,0.0197679996490478,50.0,154.0,SF,True,False,0,Dd,1,78,1,182,1:2MJPxVUPflltD4LH7gtdDcIDImg=,Dell Inc.
1759314447.859605,C5la0c27sehYq42K9k,10.0.0.2,44016,10.0.0.1,80,tcp,http,0.0055198669433593,916.0,315.0,SF,True,True,0,ShADadFf,7,1288,5,583,1:Rf8YiyHZgC2YNb9qV3Yv7LB+gBM=,"LCFC(Hefei) Electronics Technology co., ltd"
1759314345.170414,CPIp6l3F5A8JYfEDIf,10.0.0.1,33800,8.8.8.8,53,udp,dns,0.0186729431152343,38.0,162.0,SF,True,False,0,Dd,1,66,1,190,1:pgw7M6hZA/mXSU09EaMBjF/ferk=,Dell Inc.
1759314345.189904,CuR5oo39QVlEERYv1l,10.0.0.1,40925,8.8.8.8,53,udp,dns,6.071860074996948,35.0,120.0,SF,True,False,0,Dd,1,63,2,176,1:i2GYYNLaB1cKcnzGcLcABzFFlE0=,Dell Inc.
1759314473.00627,CjvrUL1DtSw8g52bVc,10.0.0.1,58337,8.8.8.8,53,udp,dns,6.059242010116577,33.0,123.0,SF,True,False,0,Dd,1,61,2,179,1:8TBe2emOiJmOSGLCBj80dPvnam8=,Dell Inc.
1759314380.482599,Cat3Gl3YajAyFZ2JWh,10.0.0.1,35166,20.44.10.122,443,tcp,ssl,0.9933099746704102,10054.0,5157.0,SF,True,False,0,ShADdafF,17,10946,13,5841,1:Q3oped7yOpk6FIEfeJwA61GsRDk=,Dell Inc.
1759314445.648022,CMDtHBf7LB68kkRth,10.0.0.2,50325,239.255.255.250,1900,udp,,3.004757165908813,692.0,0.0,S0,True,False,0,D,4,804,0,0,1:fDKgajyvvQNWf1UOKBPipZtcyeU=,"LCFC(Hefei) Electronics Technology co., ltd"
1759314325.335891,CUXik22alhQNeKtTlj,10.0.0.1,41292,239.255.255.250,1900,udp,,3.003217935562134,688.0,0.0,S0,True,False,0,D,4,800,0,0,1:33iUrIKtE/hOGu7fIusKY7NUUFA=,Dell Inc.
1759314445.341678,C88aozGMSty4FQap,10.0.0.1,54531,239.255.255.250,1900,udp,,3.0030500888824463,688.0,0.0,S0,True,False,0,D,4,800,0,0,1:fODXVK9VYI1pHo6hJbFSpY6EwIk=,Dell Inc.
1759314500.236609,C0lbrL30OWZFc8YKLh,10.0.0.1,53796,8.8.8.8,53,udp,dns,5.931740999221802,63.0,197.0,SF,True,False,0,Dd,1,91,2,253,1:iIbG9CrJeByQ8wdGT+b2LMm57pU=,Dell Inc.
1759314345.196603,CEerBm4w00RHWObHN4,10.0.0.1,48373,74.125.68.138,443,udp,"ssl,quic",0.1968050003051757,5312.0,5771.0,SF,True,False,0,Dd,11,5620,16,6219,1:LRv34FHAHM8Gaqs4lN4WaSBVIGc=,Dell Inc.
1759314513.134833,C7p2yR1HEwHXkVmOya,10.0.0.2,51254,10.0.0.1,80,tcp,http,0.007624864578247,968.0,314.0,SF,True,True,0,ShADadFf,7,1340,5,582,1:llJkgLG8hOQgYEuhN3h9aRvU8C4=,"LCFC(Hefei) Electronics Technology co., ltd"
1759314412.050479,Cd9Uej16DSeAgRATo4,10.0.0.1,38056,8.8.8.8,53,udp,dns,0.0147321224212646,47.0,383.0,SF,True,False,0,Dd,1,75,1,411,1:IzeHbgDvhGauQqJQxLA1XyvHKhE=,Dell Inc.
1759314473.038707,CUJqxh1aUaeKZEipKl,10.0.0.1,58435,142.251.12.94,443,udp,"ssl,quic",25.16140198707581,4899.0,6118.0,SF,True,False,0,Dd,13,5263,17,6594,1:YjVceIZrYfbUf4JUEgHVaPjGIQc=,Dell Inc.
1759314440.220704,CwZwnu2UOP84RQybib,10.0.0.1,34037,8.8.8.8,53,udp,dns,0.0197689533233642,50.0,173.0,SF,True,False,0,Dd,1,78,1,201,1:vwTSPGNoKtnx0gBxwiMb6FzDHBU=,Dell Inc.
1759314560.570488,CdqUMtSRKVsBFt2w1,10.0.0.1,57558,104.208.16.91,443,tcp,ssl,0.970088005065918,10054.0,5157.0,SF,True,False,0,ShADdafF,17,10946,13,5841,1:SoazBbd/KSnJCfqWq4lCit2i8bo=,Dell Inc.
1759314440.241513,CdUhwJivJLFclgFud,10.0.0.1,36970,8.8.8.8,53,udp,dns,6.052617073059082,60.0,190.0,SF,True,False,0,Dd,1,88,2,246,1:VgEwtr/KLO+HNQwxLF/D7XUtWWA=,Dell Inc.
1759314560.245067,CoveRC1znbvI3BEht2,10.0.0.1,53245,8.8.8.8,53,udp,dns,5.959742069244385,63.0,197.0,SF,True,False,0,Dd,1,91,2,253,1:YBzTtyennwltQ0e9j+poq/BhjQU=,Dell Inc.
1759314583.404159,COF7xNZIOQ54JK1vf,10.0.0.2,35336,10.0.0.1,80,tcp,http,0.0067720413208007,937.0,314.0,SF,True,True,0,ShADadFf,7,1309,5,582,1:7IfDRfoPA3igBFs0nmvn4p6sSqg=,"LCFC(Hefei) Electronics Technology co., ltd"
1759314473.006266,CnjP8u3R5pxO2SuJ45,10.0.0.1,53081,8.8.8.8,53,udp,dns,0.0245959758758544,33.0,49.0,SF,True,False,0,Dd,1,61,1,77,1:i/FHS26MjS9BALFJxGSl1NQpxmE=,Dell Inc.
1759314620.486807,CGc3Hz2fRSOPQokEt7,10.0.0.1,49798,20.189.173.16,443,tcp,ssl,0.9300549030303956,10062.0,5159.0,SF,True,False,0,ShADadfF,17,10954,13,5843,1:hdYTvhTyyiQKDp1GjAPlRktJWfg=,Dell Inc.
1759314500.220001,CJoz0x3LPcWSqjZGfg,10.0.0.1,54238,8.8.8.8,53,udp,dns,0.0152630805969238,50.0,173.0,SF,True,False,0,Dd,1,78,1,201,1:iaqJ97lI3i0zdJwJ1EC6oW8jDXY=,Dell Inc.
1759314618.701162,CTBrzu2zegWAeaoEPi,10.0.0.1,49024,8.8.8.8,53,udp,dns,0.0073659420013427,37.0,207.0,SF,True,False,0,Dd,1,65,1,235,1:qUgaFcojFW0qW42SEi0TZaoMO7Q=,Dell Inc.
1759314502.072132,CzzGdLKXowQsLz9Rf,10.0.0.1,52230,91.189.91.98,80,tcp,http,0.477820873260498,88.0,185.0,SF,True,False,0,ShADfdtFr,7,472,4,389,1:RWyjcMftseKgNJ7QX9CGd19oy58=,Dell Inc.
1759314620.225492,CK7cIG3VgDzmVB9Yn7,10.0.0.1,46638,8.8.8.8,53,udp,dns,0.007375955581665,50.0,154.0,SF,True,False,0,Dd,1,78,1,182,1:lBtfSKN3DrUt3gILj0e8iIenUhE=,Dell Inc.
1759314502.055283,CrvbogM9IoiIS7A9k,10.0.0.1,37634,8.8.8.8,53,udp,dns,0.0150589942932128,47.0,239.0,SF,True,False,0,Dd,1,75,1,267,1:+sxIjsenxyNf9cC8IY/mYMVWlgk=,Dell Inc.
1759314618.717972,C8ipXk4Ot0LafM51Ii,10.0.0.1,36811,8.8.8.8,53,udp,dns,6.058481931686401,50.0,160.0,SF,True,False,0,Dd,1,78,2,216,1:t2maN3CvMJ4TurY2tsbSLzXeDas=,Dell Inc.
1759314500.519756,C8cZeV3RsJvJ14HAaf,10.0.0.1,52532,104.208.16.88,443,tcp,ssl,0.9913008213043212,10054.0,5157.0,SF,True,False,0,ShADdafF,17,10946,13,5841,1:D4Ec5vmWdIhM36qPIuAjFaUW75I=,Dell Inc.
1759314618.715338,C3uYWh4PcYpVLv37D6,10.0.0.1,39878,13.107.253.39,443,tcp,ssl,2.1816000938415527,3532.0,68330.0,S1,True,False,0,ShADadTt,48,6990,58,71453,1:Wux8JuT5pbZqy07hZdOq0AYXNU4=,Dell Inc.
1759314618.966155,CsvLTE452j9gRSJmIl,10.0.0.1,39890,13.107.253.39,443,tcp,ssl,6.540741920471191,3144.0,7794.0,S3,True,False,0,ShADTadft,18,8610,17,8785,1:5oPwJjOmYuKLOOVr4R6AuuFUO1M=,Dell Inc.
1759314446.294566,CU9DGn17JkijEGXclc,10.0.0.1,3,8.8.8.8,3,icmp,,59.87430000305176,240.0,0.0,OTH,True,False,0,,3,324,0,0,1:850Knb54aqvx7oT9JdFabWvMgOg=,Dell Inc.
1759314560.226535,CBRN5c4bpjqF1WyS9e,10.0.0.1,59943,8.8.8.8,53,udp,dns,0.0173358917236328,50.0,173.0,SF,True,False,0,Dd,1,78,1,201,1:RVrQZwElTiB3V1vumPSP5scz6m0=,Dell Inc.
1759314528.166449,CMCqTM34gJWBgvjPVk,10.0.0.1,42439,142.251.12.94,443,udp,"ssl,quic",0.1070458889007568,3445.0,4506.0,SF,True,False,0,Dd,8,3669,10,4786,1:tH4BYM+ij/yo85qXdK9TGr7QBqc=,Dell Inc.
1759317027.624345,C9eUUG14xltpAWuXm7,10.0.0.1,35341,8.8.8.8,53,udp,dns,0.0169148445129394,58.0,250.0,SF,True,False,0,Dd,1,86,1,278,1:DHnib0nIVQaCnCXwi+mOSe1EcV4=,Dell Inc.
1759317028.302937,CVOazn2jPvHZdMVTq8,10.0.0.1,49307,8.8.8.8,53,udp,dns,0.0088598728179931,48.0,168.0,SF,True,False,0,Dd,1,76,1,196,1:F2G0UlJ+Qu9ohtj7xSmpxYtLFS4=,Dell Inc.
1759314565.65626,CNUY6Co7J1TuRKyYl,10.0.0.2,33370,239.255.255.250,1900,udp,,3.003504037857056,692.0,0.0,S0,True,False,0,D,4,804,0,0,1:6FjtKuie6v6iWzZPL0ccueIWFl8=,"LCFC(Hefei) Electronics Technology co., ltd"
1759317028.944206,CtJ7cl1FGbmrvSk1Kg,10.0.0.1,41726,20.42.65.88,443,tcp,ssl,1.489698886871338,27084.0,5160.0,SF,True,False,0,ShADdafF,28,28548,18,6104,1:4g9gLYQZ7KyYo8IW1QBPIxHYhIw=,Dell Inc.
1759314565.342605,CiuUhN3ZNOKL2rG7A1,10.0.0.1,55362,239.255.255.250,1900,udp,,3.002631902694702,688.0,0.0,S0,True,False,0,D,4,800,0,0,1:I3qZQf8MuO5VisgqovOwe2EL6e8=,Dell Inc.
1759314618.701155,CKcwRujoU8Cva77ud,10.0.0.1,54161,8.8.8.8,53,udp,dns,0.0073771476745605,37.0,301.0,SF,True,False,0,Dd,1,65,1,329,1:A8PeJxpu3hQawOb6tZcRBGzCHUA=,Dell Inc.
1759314620.225485,CubMBZ23oN3sjp9MTl,10.0.0.1,55356,8.8.8.8,53,udp,dns,0.0073869228363037,50.0,170.0,SF,True,False,0,Dd,1,78,1,198,1:HjBWXwUZUMm9PnGZl9NntwtmED8=,Dell Inc.
1759314618.709318,CYxRgq438XQ7beWco5,10.0.0.1,55665,8.8.8.8,53,udp,dns,0.0080170631408691,54.0,116.0,SF,True,False,0,Dd,1,82,1,144,1:9uPj9ou4s43X3gEJWMt/aXrPYFQ=,Dell Inc.
1759314620.233661,CzFe172m64WiKj90a2,10.0.0.1,43398,8.8.8.8,53,udp,dns,5.937730073928833,60.0,190.0,SF,True,False,0,Dd,1,88,2,246,1:bTAOGY9d/nGDiDGaVp6JC9G3oGo=,Dell Inc.
1759317028.549737,Cd2cuh2vbQi8ip8E6j,10.0.0.1,54373,8.8.8.8,53,udp,dns,0.0061700344085693,61.0,181.0,SF,True,False,0,Dd,1,89,1,209,1:Ktv0sNULgWdvAmA/R6zLrJ1F5Ik=,Dell Inc.
1759317032.453567,CHtJh11fVK8eXvoLL4,10.0.0.1,41736,20.42.65.88,443,tcp,ssl,1.712507963180542,10054.0,5157.0,SF,True,False,0,ShADdafF,17,10946,12,5789,1:wg3Bws335id2UbWvl1d75/dZX14=,Dell Inc.
1759314566.205476,CEK1QL2sb1IcBZPLU9,10.0.0.1,3,8.8.8.8,3,icmp,,59.966426849365234,257.0,0.0,OTH,True,False,0,,3,341,0,0,1:850Knb54aqvx7oT9JdFabWvMgOg=,Dell Inc.
1759313005.302152,C0cVZr22QS3isQCtEk,10.0.0.1,41384,74.125.68.188,5228,tcp,ssl,1621.9732661247251,2238.0,8406.0,S1,True,False,0,ShADad,48,4742,49,10962,1:cMrGf4a2HIajqk+GkyYEqsxcUoM=,Dell Inc.
1759317030.394774,CKMBpN2wocgHvUCnth,10.0.0.1,57535,8.8.8.8,53,udp,dns,0.0055959224700927,45.0,90.0,SF,True,False,0,Dd,1,73,1,118,1:U79oMz9PoWV/BYuCq143ZinItvg=,Dell Inc.
1759313949.674861,CLSJDA4FiRmEDuniC9,10.0.0.1,44956,104.18.39.21,443,tcp,ssl,681.2044651508331,8185.0,3751.0,S1,True,False,0,ShADad,48,10689,76,7711,1:GNTtKPwf7fHiB4SjhsPUJJdKCZI=,Dell Inc.
1759317028.302941,C7mST71a8ojWhD9jc,10.0.0.1,39835,8.8.8.8,53,udp,dns,0.0077569484710693,48.0,72.0,SF,True,False,0,Dd,1,76,1,100,1:czCnGEppgak9SxgtMDM4PgpRCTY=,Dell Inc.
1759317037.201258,C5tGph4TP7RwWwQm49,10.0.0.1,36860,8.8.8.8,53,udp,dns,0.0039620399475097,43.0,69.0,SF,True,False,0,Dd,1,71,1,97,1:w10ex4En0ehX8F96WMWiDn/N2rY=,Dell Inc.
1759317037.205927,CVEuX32BGqo7XkQev5,10.0.0.1,52617,8.8.8.8,53,udp,dns,0.0041050910949707,41.0,65.0,SF,True,False,0,Dd,1,69,1,93,1:E3N2DQ56VztpCuYrYWFwEb8JIMU=,Dell Inc.
1759317041.252059,CY4BZq4kJ6mJtW43t6,10.0.0.1,37722,8.8.8.8,53,udp,dns,0.0120880603790283,33.0,323.0,SF,True,False,0,Dd,1,61,1,351,1:31QpzEAraDBJAAhVaLb8rvvpVK4=,Dell Inc.
1759317037.183903,CSkyCf2FBObgoGNIQ3,10.0.0.1,52941,8.8.8.8,53,udp,dns,0.0118560791015625,39.0,61.0,SF,True,False,0,Dd,1,67,1,89,1:HFVWbFQRgCfJtgEW7LdXXzWEkEk=,Dell Inc.
1759317028.557381,C1p1Cz3fZhnLdS9xj1,10.0.0.1,60720,8.8.8.8,53,udp,dns,5.942270994186401,71.0,213.0,SF,True,False,0,Dd,1,99,2,269,1:5jdNJpaoMtbsrtfUjMv0K3vHv+8=,Dell Inc.
1759317044.71761,C77sJT3UnvCuMSt5xe,10.0.0.1,45180,8.8.8.8,53,udp,dns,0.0073270797729492,56.0,107.0,SF,True,False,0,Dd,1,84,1,135,1:GLktjiDkhn6uxbCd2rCIhIhAHuA=,Dell Inc.
1759317037.196981,CJc7vx3A2iodSSLtQj,10.0.0.1,51097,8.8.8.8,53,udp,dns,0.0035851001739501,44.0,71.0,SF,True,False,0,Dd,1,72,1,99,1:PrlZNArHEOgiKT7X4johhS98gnQ=,Dell Inc.
1759317027.624348,CkRK5T2X137ToITnO6,10.0.0.1,50576,8.8.8.8,53,udp,dns,0.0169141292572021,58.0,394.0,SF,True,False,0,Dd,1,86,1,422,1:ECFa6P6UrFJ4DnIPQy/ljpH+No8=,Dell Inc.
1759317044.262595,C2HOmm3KCsbVHHN4le,10.0.0.1,42724,8.8.8.8,53,udp,dns,0.0060300827026367,56.0,113.0,SF,True,False,0,Dd,1,84,1,141,1:Evfiimq2eYltbchtmGuNK9fxFL0=,Dell Inc.
1759317028.311566,CpOG8R3gz3AgEargcc,10.0.0.1,51717,8.8.8.8,53,udp,dns,6.060035943984985,49.0,148.0,SF,True,False,0,Dd,1,77,2,204,1:z+gHCFaxXEhLJpamOx482EEQnfg=,Dell Inc.
1759317027.723494,Ce1g9h1sHX1C6u2Zlj,10.0.0.2,5353,224.0.0.251,5353,udp,dns,9.15382695198059,1557.0,0.0,S0,True,False,0,D,13,1921,0,0,1:s6Uz3EOL9NPmoUMNiViMe8OHCCo=,"LCFC(Hefei) Electronics Technology co., ltd"
1759317032.445925,CN4WrS1tGKdcH8Uro8,10.0.0.1,49415,8.8.8.8,53,udp,dns,0.0064771175384521,131.0,120.0,SF,True,False,0,Dd,2,187,2,176,1:Xjz9PDz7ZQPvJHhjOn1pVZOt2aM=,Dell Inc.
1759317037.210818,CIrMj5312Ynbl3rV6k,10.0.0.1,45655,8.8.8.8,53,udp,dns,0.0035419464111328,41.0,65.0,SF,True,False,0,Dd,1,69,1,93,1:bxFpkjMWLSWXXQmo4E9FEcfnu64=,Dell Inc.
1759317029.486162,CTBr4f3orVYudzEvKb,fe80::3113:d8f7:b14f:cd9c,5353,ff02::fb,5353,udp,dns,2.05593204498291,280.0,0.0,S0,True,False,0,D,2,376,0,0,1:ozO+L0IburYDza7pqxiMWMeSwqM=,"LCFC(Hefei) Electronics Technology co., ltd"
1759317027.643344,CXMl811Z2rb0CSy5I9,10.0.0.1,34904,185.125.190.97,80,tcp,http,0.5853941440582275,88.0,185.0,SF,True,False,0,ShADdfFa,5,356,4,401,1:HB/VoEWch/gxyiBDmLKcNHZohT4=,Dell Inc.
1759317041.217306,Cx8w0A4WFVXcS2dftg,10.0.0.1,43196,8.8.8.8,53,udp,dns,0.0089120864868164,32.0,128.0,SF,True,False,0,Dd,1,60,1,156,1:YxlaFm/6c8cr7VDukCaz0LvUSnI=,Dell Inc.
1759317044.794736,CC79mesBYxNHsuLC9,10.0.0.1,50019,8.8.8.8,53,udp,dns,0.0069241523742675,51.0,103.0,SF,True,False,0,Dd,1,79,1,131,1:K2PUjaAHhPlZZ8knhFpCbIlr23g=,Dell Inc.
1759317044.717613,COxr9F2Wa1rxAUoKUe,10.0.0.1,53679,8.8.8.8,53,udp,dns,0.0073211193084716,56.0,113.0,SF,True,False,0,Dd,1,84,1,141,1:klT2Ml7Ef9UImaGEHxMMZ1JAYKs=,Dell Inc.
1759317037.21495,CgLja34Xrkmz4eYlS,10.0.0.1,37655,8.8.8.8,53,udp,dns,0.0039689540863037,41.0,65.0,SF,True,False,0,Dd,1,69,1,93,1:FbwPqcVDef7w5DMKq0U7j3Oe/Nc=,Dell Inc.
1759317045.096981,CudRP32CsY51IMJrf2,10.0.0.1,51207,8.8.8.8,53,udp,dns,6.068481922149658,29.0,115.0,SF,True,False,0,Dd,1,57,2,171,1:16kMx6+QhfpSHBH/65N4xEiA6ak=,Dell Inc.
1759317028.404893,CnfRO313bqSfG2J5kl,fe80::f2a4:8a20:4403:72b7,5353,ff02::fb,5353,udp,dns,14.074284076690674,975.0,0.0,S0,True,False,0,D,7,1311,0,0,1:w/UZbYS+EDgwqu7rj67Idv/nOBM=,Dell Inc.
1759317044.794359,Cyo4dMiendZUjTryc,10.0.0.1,50919,8.8.8.8,53,udp,dns,0.0072979927062988,51.0,97.0,SF,True,False,0,Dd,1,79,1,125,1:Q+mhy4YZkTxjYGILlPYFWTMgfqI=,Dell Inc.
1759317045.096978,CJ156h3YIqg4kLJael,10.0.0.1,33568,8.8.8.8,53,udp,dns,0.0076651573181152,29.0,205.0,SF,True,False,0,Dd,1,57,1,233,1:R43oXbWC05RbwFTvorvdUGHNL08=,Dell Inc.
1759317041.252063,Cv4Khz4gRPYeRpOls6,10.0.0.1,42898,8.8.8.8,53,udp,dns,0.0120809078216552,33.0,82.0,SF,True,False,0,Dd,1,61,1,110,1:Vh8G4LKd0OnZqQzrGn/IQGjh9Ig=,Dell Inc.
1759317063.524085,CwhgPh4BWQEpPgapm9,10.0.0.2,38798,10.0.0.1,80,tcp,http,0.0218908786773681,682.0,81.0,SF,True,True,0,ShADadFf,6,1002,4,297,1:N+YPdwUj/QxxutISjBGyNGZsdsE=,"LCFC(Hefei) Electronics Technology co., ltd"
1759317041.21731,CoQqJS2wBwqzYgyQw1,10.0.0.1,51428,8.8.8.8,53,udp,dns,0.0139310359954833,32.0,57.0,SF,True,False,0,Dd,1,60,1,85,1:35GMZhCq80BMOG5zHQ8UMzxyEBw=,Dell Inc.
1759317063.509314,Ci0tux3nWSBm9jG0Zh,10.0.0.2,38782,10.0.0.1,80,tcp,http,0.0139679908752441,829.0,407.0,SF,True,True,0,ShADadFf,6,1149,4,623,1:w8Ej9K23emD6+i5o0Qu8k2w2E6o=,"LCFC(Hefei) Electronics Technology co., ltd"
1759317044.262591,CROSKB1dDNVzK9H7sg,10.0.0.1,44347,8.8.8.8,53,udp,dns,0.0058591365814208,56.0,107.0,SF,True,False,0,Dd,1,84,1,135,1:YWbGP7qsMNPU8K01pZc6zkL4Ugg=,Dell Inc.
1759317028.391298,CEcEHY3wHtSwkidU06,fe80::f2a4:8a20:4403:72b7,143,ff02::16,0,icmp,,0.4066629409790039,80.0,0.0,OTH,True,False,0,,2,192,0,0,1:LGccA9mGnnHgJ4AJ5mbvcvY9PWg=,Dell Inc.
1759317078.224299,CCiHuZLoFnuV3rWE6,10.0.0.1,58360,13.107.5.93,443,tcp,ssl,4.240791082382202,1451.0,6707.0,SF,True,False,0,ShADadFfr,12,1951,15,7319,1:KBiFh2qlDLnersPEwX1+gX0lKGA=,Dell Inc.
1759317080.657923,Cl31H446kEFFrOqg72,10.0.0.1,52076,52.178.17.233,443,tcp,ssl,1.0977110862731934,10054.0,5158.0,SF,True,False,0,ShADdafF,17,10946,13,5842,1:4sthKO87ttl6ug3WsN6xDEgLMuc=,Dell Inc.
1759317027.607113,CKQSAg3YgZjrH42XRb,10.0.0.1,5353,224.0.0.251,5353,udp,dns,15.002800226211548,2103.0,0.0,S0,True,False,0,D,17,2579,0,0,1:BzhU636H3Up3CAAc7FSCE04RpGM=,Dell Inc.
1759317030.395093,CXNgjMwLI6Dkjvaw9,10.0.0.1,42205,239.255.255.250,1900,udp,,3.0028810501098637,688.0,0.0,S0,True,False,0,D,4,800,0,0,1:6YeRugWrwCsJKDPPYeU85LyugnE=,Dell Inc.
1759317056.21986,C0Cw5KyhL4sx5F2Wg,10.0.0.1,60481,8.8.8.8,53,udp,dns,0.0151200294494628,37.0,157.0,SF,True,False,0,Dd,1,65,1,185,1:c1HNtha3QE/X9xN+fpAbc/+OcTs=,Dell Inc.
1759317090.611948,CH0M8S6h0gj0zleii,10.0.0.1,5353,224.0.0.251,5353,udp,dns,,,,S0,True,False,0,D,1,169,0,0,1:BzhU636H3Up3CAAc7FSCE04RpGM=,Dell Inc.
1759317056.219864,CSa52K6amsb27zqa7,10.0.0.1,53857,8.8.8.8,53,udp,dns,0.01511812210083,37.0,61.0,SF,True,False,0,Dd,1,65,1,89,1:6hKxEhVUwZ657gLNh83mnXZgluQ=,Dell Inc.
1759317089.374488,CekEX51fs0UKeTQgt4,10.0.0.1,36339,8.8.8.8,53,udp,dns,0.0150458812713623,32.0,96.0,SF,True,False,0,Dd,1,60,1,124,1:DNsJvS2gfUpoBnQQgyZ8G+LRnJA=,Dell Inc.
1759317058.610837,CBttr618iTJOazv142,10.0.0.1,5353,224.0.0.251,5353,udp,dns,,,,S0,True,False,0,D,1,169,0,0,1:BzhU636H3Up3CAAc7FSCE04RpGM=,Dell Inc.
1759317044.269954,CKAQp41EY9H3mzz2U9,10.0.0.1,34577,116.108.196.111,443,udp,"ssl,quic",0.0554499626159668,6817.0,7721.0,SF,True,False,0,Dd,13,7181,15,8141,1:sIY14D7ywudDXQBhOeljUHTZbPc=,Dell Inc.
1759317064.550648,CCJAjO2lLPDfWG6Eh5,10.0.0.2,38812,10.0.0.1,80,tcp,http,0.0070340633392333,1050.0,315.0,SF,True,True,0,ShADadFf,7,1422,5,583,1:ICpHV+8Jza+tz5OR4/3Xds1rfTw=,"LCFC(Hefei) Electronics Technology co., ltd"
1759317080.301877,CHNYY641b1kTT1YpOc,10.0.0.1,54172,8.8.8.8,53,udp,dns,6.090444087982178,60.0,191.0,SF,True,False,0,Dd,1,88,2,247,1:zFy1TtGZlTNGMtRz+7LyRLxiNSM=,Dell Inc.
